x,N
7.025000000000000000e+04,1.069763221218643710e+06
7.075000000000000000e+04,0.000000000000000000e+00
7.125000000000000000e+04,1.065795416762970621e+06
7.175000000000000000e+04,0.000000000000000000e+00
7.225000000000000000e+04,1.061898002948617563e+06
7.275000000000000000e+04,0.000000000000000000e+00
7.325000000000000000e+04,1.058079990899871569e+06
7.375000000000000000e+04,0.000000000000000000e+00
7.425000000000000000e+04,1.054352268394392449e+06
7.475000000000000000e+04,0.000000000000000000e+00
7.525000000000000000e+04,1.050727698611519998e+06
7.575000000000000000e+04,0.000000000000000000e+00
7.625000000000000000e+04,1.047221419389186893e+06
7.675000000000000000e+04,0.000000000000000000e+00
7.725000000000000000e+04,1.043851275385819725e+06
7.775000000000000000e+04,0.000000000000000000e+00
7.825000000000000000e+04,1.040638303683320642e+06
7.875000000000000000e+04,0.000000000000000000e+00
7.925000000000000000e+04,1.037607255022566183e+06
7.975000000000000000e+04,0.000000000000000000e+00
8.025000000000000000e+04,1.034787255556185381e+06
8.075000000000000000e+04,0.000000000000000000e+00
8.125000000000000000e+04,1.032212194651594269e+06
8.175000000000000000e+04,0.000000000000000000e+00
8.225000000000000000e+04,1.029921629024443217e+06
8.275000000000000000e+04,0.000000000000000000e+00
8.325000000000000000e+04,1.027961620025977492e+06
8.375000000000000000e+04,0.000000000000000000e+00
8.425000000000000000e+04,1.026385831633670488e+06
8.475000000000000000e+04,0.000000000000000000e+00
8.525000000000000000e+04,1.025256463321328512e+06
8.575000000000000000e+04,0.000000000000000000e+00
8.625000000000000000e+04,1.024645481786827790e+06
8.675000000000000000e+04,0.000000000000000000e+00
8.725000000000000000e+04,1.024635923479552963e+06
8.775000000000000000e+04,0.000000000000000000e+00
8.825000000000000000e+04,1.025325696180632454e+06
8.875000000000000000e+04,0.000000000000000000e+00
8.925000000000000000e+04,1.026841313531685388e+06
8.975000000000000000e+04,0.000000000000000000e+00
9.025000000000000000e+04,1.029343343459857744e+06
9.075000000000000000e+04,0.000000000000000000e+00
9.125000000000000000e+04,1.033024171645534574e+06
9.175000000000000000e+04,0.000000000000000000e+00
9.225000000000000000e+04,1.038119949879506836e+06
9.275000000000000000e+04,0.000000000000000000e+00
9.325000000000000000e+04,1.044930675050854334e+06
9.375000000000000000e+04,0.000000000000000000e+00
9.425000000000000000e+04,1.053857036838970147e+06
9.475000000000000000e+04,0.000000000000000000e+00
9.525000000000000000e+04,1.065470843425928149e+06
9.575000000000000000e+04,0.000000000000000000e+00
9.625000000000000000e+04,1.080656825369794387e+06
9.675000000000000000e+04,0.000000000000000000e+00
9.725000000000000000e+04,1.100952794730616035e+06
9.775000000000000000e+04,0.000000000000000000e+00
9.825000000000000000e+04,1.129537037036358612e+06
9.875000000000000000e+04,0.000000000000000000e+00
9.925000000000000000e+04,1.175046027000591857e+06
9.975000000000000000e+04,0.000000000000000000e+00
